,uid,title,uname,score,comment,ulevel,score_predict
131,176386230,关于新海诚的一些碎碎念,予你春夏,10,以下内容与本作无关，可自行选择观看注，本作并非影评性质，更偏向杂谈。8年前，大魔王麻枝准带着Charlotte回归，让无数因key流泪的宅迷朋友们翘首以盼。大家都期盼这次的麻枝准会以什么样的精彩剧情，再一次带给自己只属于大魔王的那份独特的感动。然而这次的麻枝准让很多人失望了。抛开剧本前后篇幅安排的问题，还有个原因就是：这太麻枝准了。什么是太麻枝准呢？比如你能在麻枝准之前的很多作品里都能找到夏洛特的影子：罚抄的超能力，CL朋也的堕落，Key经典的穿越时空。以至于再几年后的Summer Pockets，基本从,6,9.999998100124717
132,15458806,仁者见仁，智者见智，这句话真的不会过时。,NPC君嘘,8,首先，这个评分我觉得是合理的，没有情怀加成，就单纯觉得这部电影，这个故事是配得上优良的，虽然没有达到完美，但肯定是合格的作品。作为一个见惯了互联网时代各种闹剧的人，我不打算说服任何人，特别是已经被自身情绪或者他人情绪给带着跑的人。这篇文章，姑且是给也许和我是同类人，或者真正的路人分享一下这个故事的内核理解。故事的内涵其实很简单，就是灾难与人心，或者说，在遭遇可怕的灾难后，该如何面对这个世界，如何面对其他人的心。我认为评判一个故事的好坏，故事的内涵是一方面，但如何把这个故事讲好更重要一些，有些很简单的故事，,5,10.0
133,387921609,铃芽之旅观后总结（这是个关于亲情的动漫）,可莉唯一单推人,10,总结:猫是她母亲，这样做只是想和自己女儿多待一会，顺路去解决怪物 之所以这样做可能是因为她母亲就是因为门去世的，所以回来帮助她了 把他压下去只是出于母亲的自私吧（又或者是试探他或她了）母亲从小就为他做好足以她珍惜一辈子的东西了，就像铃芽说是（即使他离开了你的身边，不要伤心，早在很久以前，我就得到了珍贵的东西）,6,9.999999999756135
134,604139001,评价一下《铃芽之旅》,冰梦猫,8,第一次看这部电影，是在今年的3月24号晚上的时候，和朋友在一家影院里看的，之后又在影院里和朋友又看了一遍。我感觉这部电影的画面和音乐，是相当不错的，特别是“东京上空”那一段，即使是第二遍看的时候，依然被惊艳到了。不过剧情令我有些难受，我在电影里面最喜欢的角色是大臣，我本以为最后会有一个大团圆的结局，但十分可惜，大臣最后还是变回了要石。当时第一遍看时，电影播放结束我依然不死心，在影院里面等了一段时间，期待还有大团圆的彩蛋，不过回应我的毫无疑问是熄灭的荧幕。不过最后我还是释怀了，电影的结局虽然令人遗憾，但也不,4,9.99999999999999
135,575435,一部可惜的动画电影,千本桜吹雪,4,当年在电影院看的《铃芽之旅》。总体来说，作为一部制作上相当优秀的电影还是值得一看的，但剧情上确实不怎么样。 首先，这果然还是我熟悉的诚哥，音画体验无与伦比，而且这次由于相对《你的名字》和《天气之子》场面更加宏大，各种运镜看的是真的过瘾，本次的音乐也是一如既往地优秀，至于剧情嘛。。。。。我只能说可惜，太可惜了，整部电影就给人一种既要又要的感觉，要女主个人的成长，要男女主的感情线，要讲与姨妈的亲情线，要讲自然灾害带来的痛苦，要讲祭奠已经废弃的地方等等等等，最后就是啥都没讲好。 而且，有一说一，这次男女主的感情,6,9.999999999999904
136,23462550,本质是日本3.11大地震灾难纪念片吧,GOD智慧神,10,新海诚用自己对浪漫的理解，做出的玄幻色彩的纪念片，里面的人物也好，各种对话也好，逝者已矣，向前看的基调定位很准。中间充斥着误解，就像很多观众对这部片的误解一样。这部片的分数应该在你的名字之下，天气之子之上，如果是别的平台，8分是能给的最高分。b站的话，应该是5了，符合平台的惯例。没看之前，我以为这是一部虎头蛇尾的电影，事实上并不是，而是表达了新海诚自己对大地震的各种情绪，只是中间有些表达不符合爽文或者事事顺利的方向，但这才是现实的常态，不是吗？已经有足够玄幻的设定，再过分玄幻到人物性格上就有些过头了。（更,6,9.999999999893411
137,409054055,不要胡乱给事件定性，试图客观理性思考《铃芽之旅》的故事,404notForyOUND,8,首先我个人很喜欢这部电影，用两个字概括就是“满意”。画面和配乐都还是熟悉的味道，依然绚丽且精致（至少我这一介俗人挑不出毛病），巨大的蚓厄足够震撼，常世的星空很梦幻。片尾洋次郎的声音还是温柔到热泪盈眶的感觉，すずめ也单曲循环了大半年。电影主要的争议点在于剧情，铃芽的行为招致了许多不理解和批判，许多人认为男女主的感情线过于仓促，甚至可以删除。也有评价说电影的核心就不是爱情；见到一个长的不错的男人就离家出走；新海诚能力不足，不应该做如此庞大的架构其实觉得铃芽恋爱脑，为了草太不要家人之类的印象，大多应是因为环姨妈,5,9.999999999999487
138,123422970,见解,咔咔ic8,8,这一部远没有君名和天气的感情线来的舒服。但大体剧情还是流畅的。说一说槽点吧。第一点，铃芽逃课去废墟这件事。这一幕个人感觉处理不是很好，虽然提现出铃芽对废墟发生的事惊疑，但本质上偏移了铃芽是个学生不是个太妹这个设定。个人觉得，如果是铃芽在发生地震后赶去废墟，观感会比现在好很多。第二点，铃芽和草太的感情线。一个字，短。事情发生到结束一共一个星期，两人就喜欢上对方这一点其实有点扯的。除去铃芽小时候见过草太，有天热的好感不说，草太却是实打实的第一次见铃芽。而在草太快变要石的时候就向铃芽表达了爱意“明明已经遇见了你,5,9.999968950567295
139,455013976,小小的看法,鲸鱼Yukino,10,"画面还是一如既往的给力，但是与前几作相比，音乐的比重轻了一些，剧情就不多说了，两个小时不到的时间想写出EVA那样复杂深刻的作品是不大可能的，新海诚是一个优秀的监督，他知道一部好的作品需要的是什么，个人任认为新海诚监督的《言叶之庭》是他的巅峰之作，这部作品真真正正做到了音乐与画面融为了一体。是最能体现新海诚个人风格的一部作品。说的有点远了，再说回这部作品，新海诚对画面的把控还是一如既往的高超，这一点我还是很满意的，但是音乐部分还是略微失望，跟前几作相比还是有失水准。以下我个人的见解：《言叶之庭》故事性,音乐",5,9.999999989155135
140,1665883889,有可取之处，但依然不合格,wenskdhhd,6,我认为新海诚想错了观众想看什么。你的名字之所以广受好评，就是因为男女主之间能相互救赎，两人之间有很深的羁绊。而且君名在处理恋爱关系方面非常成功，观众看完都能理解男女主，并深深祝福他们。但是呢从天气之子到这部你的名字，新海诚好像越来越把关注点放在一种莫名的电轨难题上。是要救一人，还是要救众生？这两部电影好像都想传达这种意思。但是观众其实对这种问题很纠结，这样就是在难为观众。这样就会导致看感情线，看着也别扭，感觉像看一个恋爱脑一样。。大多数打高分的基本都是年轻人，他们心里很认可这种为爱付出一切的恋爱观。但是，,4,10.0
141,443718172,一部成功商业片,白玉唯,4,喜欢新海诚的应该知道，新海诚前期的动画男女主的感情线都是非常细腻让人感到扭曲又真实。 但从你的名字开始，他就喜欢把一些大灾难或离谱的设定与男女主的感情线绑在一起。第一次还好，让我觉得新奇，有点意思。但到了后面两部电影就一点照葫芦画瓢的意思了。 我认为他的三部曲的框架做的太大了，都是以一些宏大的设定来强行加在男女主身上。一切东西都是围绕男女主发展，明明可以发掘更深层。但却停在了最表层。 音乐，画面没的说。剧情的话，见仁见智。作为一部商业片是成功的。但要成为秒五，言叶之庭等等一样的能沉淀下来的佳作还是差的远。,6,9.999999999976533
142,429080,灾难题材的佳作,桐谷诗乃,10,以灾后ptsd人群为主视角的创作题材是很不好把握的，很容易被指责为消费灾民情感或者置身事外的心灵鸡汤。而诚哥在这部片里的表达可以说恰到好处，也没有陷入到上面两种误区中。最后引出来的真正能拯救自己的还是自己堪称神来之笔。片子中着重讲述的其实是三种关系，人与土地、人与人、人与自己。人与土地是相互成就又相互制衡；人与人是脆弱而朝不保夕，所以才珍贵得需要珍惜每一分钟；人最大的困境与拯救都是自己。如果你能get到上面的东西并深有感触，你也会毫不吝啬地向周边的人推荐《铃芽之旅》,6,10.0
143,59549127,表现出神庸二象性的神作,OotutukiKaguya,10,这可能是一把钥匙，帮助大家打开另一扇门的钥匙我想要说一下我自己的一个观影过程，并且通过这个过程来解释为什么我认为这是一个神作，并且我也是一开始觉得这部作品很平庸的。感觉能帮助很多觉得不好看的人我之前是在电影院看的3月26日一刷，之前仅仅只是知道《铃芽之旅》要上线了，其他的一概没了解(比如小说，宣传片什么的没有看过)，因为是新海诚的作品就去看。看完之后我的想法就是，这讲了个啥啊？整体看下来感觉就是讲了一个普通故事，是一个因为女主自己的行为(也不能算是过失，只能说是机缘巧合，荒郊野岭一个门关不关什么的根本无所,6,2.7586017178455977
