ulevel,comment,score,uname,uid
5,三星给画面还有音乐,6,bili_342506698,342506698
4,很想吐槽，比起女主为了一个认识不到一个星期的男人拼死拼活，我更想看到姨妈的爱情后续呀，她不是没人爱，只是大叔不敢直接表白啊！（话说40岁的人了咋就不能get到呢？）个人感觉大叔真的超可爱！！！,6,李字有七画,562663920
5,中规中矩的一部电影吧，感觉这部男女主之间相比前两部的爱情更多的是友情，电影立意还行，让受到灾难的人们积极向前看，虽然表现效果有点一般，就只是让女主自己给自己希望。不过这部男女主身体素质都好吊啊。,6,千夜冷血,26186688
6,意境作品,8,世界線観測員,155876147
5,很优秀,10,大猪666,85882503
6,还是很喜欢的,10,阮颐墨,273706215
5,新海诚又一次相信了爱情,10,萝卜鱼与君,508217742
5,小铃芽那里再次给我看哭,10,染杨在睡觉,518908345
6,个人认为剧情闭环伏笔也回收了，除了感情篇幅描写的有点少，但地震受害者和地震幸存者的共鸣真的让人鼻子一酸。可能就是男主可以止住地震，铃芽又是地震幸存者，难免会有憧憬和依赖，但从男主视角就看不出为啥喜欢了,10,殷修的小八爪鱼,15787981
5,超好看，推荐,10,桃乐雪碧呀,57749475
5,真的很喜欢,10,塑料味油炸仓鼠,313180326
6,超级感动！！！,10,ggbdpq,101372178
5,好看，爱看，再看,10,一支哀樱,498400156
6,赞,10,Azer本人,104350790
4,新海誠出品，必屬精品！,10,NgTin,434209108
4,不枉我等待了三年,10,苏格拉底不姓苏,1271442500
5,好看,10,他扶先森,392590466
5,整体还可以吧，如果只看成长线的话，五星还是没问题的,8,寄情于盛夏丶,319992700
4,很好,10,梦仙雾,3461570216594116
6,除了画面无优点,4,心态好的1988,384072426
4,思而复思，祈唤日不见之神，祈唤祖祖代代之土地神，此山此河 承恩甚久 不胜感激，诚惶诚恐 诚惶诚恐，谨遵神旨 予以奉还！,10,-月影霜澜-,363289857
6,带给我的震撼不比上两部差，还有he，五星好评,10,玄时夜空,29531169
4,还行吧,8,Chuppy1,560136773
6,好看,10,瞬华乱,51262936
5,不是吧阿sir，这你都要控分啊，怕评分太低没有新观众看吗？,4,耀天2333,524967383
5,最感动的一集——生命的伟大之处,10,有财财富,1421812312
6,过程还可以，毕竟一直有悬念吊着。但是和上一部作品一样，看完了我就一句话：就这样？为啥呀？ 该说的天气之子的时候我都说了，就这样吧。,6,funkyfat,1567640
5,剧情2分，大臣6分,8,大陸北方網友吼,520063964
5,之前和朋友去电影院看过，个人感觉不错期待新海诚的下一部作品,10,嘴臭のv3,396826059
4,yes！！,10,御坂势力山口组,400244885
5,剧情真的有点无聊，不怎么好看，快进看完的，不知道评分怎么这么高,4,爱冬眠的肥宅虵,287596309
5,总体还不错，但是相比较之前的作品，还是下滑了不少，剧情太赶了,6,做一个温柔的贵志,521043618
6,给画面音乐和配音,6,临月之人,356858374
6,不知如何说好，新海诚拍得太中二 萌豚可能毕竟喜欢吧，不喜勿喷,4,星空飒满一见,760844
6,电影院里看了三遍,10,kotsuyo295,919993
5,没看过之前不觉得有什么，看过之后有被感动到。总之，生命还是很美好的啊，无论对现在有什么不满，对未来有什么担忧，人生总会有美好在明天等着我（也许）。,10,我的猫叫伏羲,194414781
5,浅浅给个四星吧，确实是差了一点，情怀分,8,Charlotters,1870807758
6,真的一般剧情硬伤,6,铅笔Go,11603811
5,还行吧,10,Sugarbuns,479770553
4,对完全没看过相关衍生作品的人来说，剧情后期有点迷，本来想给三星，不过看了评论了解相关意向后，斟酌考虑给4星，个人感觉主要问题就是叙事略微谜语人（就相某个游戏当于你是个新玩家，一群老玩家在那说黑话）,8,Simonifz,646705830
5,去掉感情线吧,6,電一好,500519634
6,0.o,8,好想momota,240805882
5,抽象,4,血小板使我有力量,284639533
5,可以,8,烟水大大,107753271
6,futsu,6,永恒和瞬间,33850501
5,6,10,星空之响,409619767
6,好看好看好好看！！！,10,给了名字看你怎么笑,35195826
5,6666,10,终末翠绿海之咏,675549844
5,还是挺不错的,10,有纪MothersRosario,476183489
5,话没必要说这么多，看过了就知道了，神作，神作！,10,要阳菜不要晴天,455149113
6,男女主感情线确实没刻画很突然，但不是重点，看的时候也选择性忽略了，主线的成长和自我救赎好看，尤其是最后小铃芽你有没有看见我妈妈那里确实是泪目了，个人原因非常感同身受，就凭这一段愿意给满分,10,狐狸今天也沒有走堂,16966531
4,我的评价是画质和音乐震撼到我了，但剧情比不上前两部,6,暑くない,1569064933
5,说实话看完后有点……虽然脑洞确实有，但是主要还是靠画质撑起来的，对于喜欢剧情的我来说哪怕画质再差我也觉得精彩。,4,哥白尼妹,498750048
5,剧情不怎么，画面不如新海诚其他作品，没什么亮点。男主大学毕业，女主未成年，磕不起来,6,颜菀,19255660
6,讲得是自我救赎的事情，人总归要跟自己和解，人生总要走向更好的一面。,10,道门三剑客,22152620
4,感觉剧情很突兀,4,强森的同名小弟,382015179
6,这是一趟救赎之旅，在旅程中，跟自己的过去好好和解吧，小铃芽，未来会更好,8,平光镜的楚轩,6367190
5,那是我的心里话，但那不是我心里唯一的想法。,10,HoshiAmaha,490618803
6,喜欢就是喜欢，不喜欢就是不喜欢。这一部说爱情可能确实是突兀了，给我的感受就是铃芽的自我救赎还有亲情多一些，当然只看动漫确实会觉得很多问题，还是结合小说观看才会有最大的感受，可是有多少人会结合小说看呢?,10,收藏家001,435684728
6,新海诚作品还是一如既往地震撼。,10,是谁展开了我的泰勒,34659207
6,还行,10,拂晓之绯,286379278
5,还行,6,阿米娅兔兔想玩赤霄,360364047
4,好,10,Evilvol,1799856754
5,好,10,木风诶,1256406091
6,很庆幸在电影院看了，今天在B站上再刷一遍,10,小风凌呐,256353258
5,这部里面没有爱情戏！！！是铃芽救赎的自己,10,一只呆呆的瓜,400787906
4,还得是新海诚啊  每一部都能让我的心有所触动,10,07190818科,424562131
5,锁分了？嚯嚯,6,DJ_Shirosaki,481557535
6,666,10,屎蛋利汤米,6585319
5,首映观看者b站二刷还是那么震撼，好看，下一个三年再见,10,忘_麻,1368762068
6,终其一生，我们只为寻找最初失去的那个人。  -《And the mountains echoed》,10,GabrielYoki,271481040
5,好看,10,晓炯啊,397358961
5,嘿嘿嘿,10,メ星由ゞヤペ,333623581
6,好看,10,赤眼的沙萨,435249009
5,好看的捏,10,两仪落-,153882301
5,想表达的东西太多，反而剧情变得晦涩，而且爱情线算是把片子拖垮了很多（删了也许更好？）。但是体会到剧中关于灾难，生命，责任的表达，还是愿意给一个比较高的评价。,8,夏末何生落,242843549
5,一开始很讨厌那猫，最后不知道说什么，人家也不是愿意当那要石的，剧情还是很感人的，最后画面真的太顶级了,10,无罪无殃,449598100
5,nb,10,北野溯田,102396517
6,画面和音乐相当不错哦，剧情一般般。一本书压缩成两小时也算很成功了,8,LOVES清瞳,103234643
4,第一感觉就是挺好,10,西大街李兰迪哦对,502586543
5,好看！！,10,Wack-_-,501141235
5,一般,6,秋山澪不是爱哭鬼,484926412
5,好评,10,吾乃浩然正气也,442251144
6,好看,10,你懂得哈哈,6271438
6,大灾大难之后，要学会向前看，没有什么事情是过不去的，人生不可能止步不前，人终究是要向前走的。,10,遥游子,109690175
6,好好看！画面也美，剧情也不错！,10,琴音似浅,137205916
5,像巧克力的shi,4,爱萌货简直棒Hi了,238242037
5,除了剧情都行,6,鸳鸯债来生戏,641571996
6,不看剧情，还行,4,少年_我的柯基呢,372319994
4,真的太好了,10,没有未来菜菜,504803722
6,千言万语汇成一句话；多谢款待,10,大灰猿,417022135
5,电影以一种很巧妙的方式触动心弦，和自己和解，去追你热爱的东西,10,shipers,79003770
6,跟高三的记忆锁在一起了，不管怎样这都是我无法忘记的电影,10,更更桑,192954765
6,你也在寻找最初的自己吗,10,一船清辉念星河,87842305
6,期待下一部新海诚的作品，这几年真的是出一部看一部，每一部都会小落泪一场,10,Suyang苏洋,32969470
4,好,10,书记无所不能,349138702
6,真行啊我看那么多三四分甚至一两分的，阿b显示还是9.8分,6,秋水寒柝,89024235
6,新海诚yyds,10,叔叔说改名必中奖,167461189
5,1,10,Etov,94256225
5,三部曲里面，我感觉最震撼的一部。,10,毛皮族加洛特,519636698
5,！,10,蓝色橘子糕,96446550
6,酷酷酷,10,メ白沐沐メ,30456646
6,电影院三刷٩( 'ω' )و,10,月雾辉,52827530
5,对地震没有认知的人，是很难理解这部电影的,10,烁k夕,455183568
5,即已泪痕爬上脸颊，就已胜过千言万语。在这趟旅途中，我还能遇到你吗?,10,星灵咯,474945991
5,.,10,阿卡林お,700504684
6,本来四分的，因为太多打一分所以给五分,10,冰棒鱼,1306104
5,？嗯还好？,10,洛琪希的小猫,1382282970
6,音乐很优秀，剧情有槽点。,8,以介眉瘦,44500728
6,看了一遍又一遍看不够，希望新海诚的作品越来越好，佳作越来越多！不要拖更,10,喵喵一只喵喵喵,50904637
6,喜欢！男女主人设很棒！剧情很连贯条理也很不错啊！有几首歌还挺好听的！值得再看一遍！,10,薄荷糖罐儿ovo,74243253
5,还是半年前和女友看的，现在已经分开了,10,吻我一次再走,481834452
6,好看,10,全自动胃疼机,1348221
6,能打动观众心的都是好作品，虽然用恋爱作为主推动有点勉强，但是整体依然是值得一看的神作。,10,赛博-乐子人,4695185
5,单纯以动画来叙述这个故事感觉还是有些牵强了，剧里有些不太明白的东西，剧情而言大臣的行为并没有交代清楚，内容情节部分有些台词也稍微不太合理，相比新海诚的前几部电影，感觉这一部有点降低水准了,6,张梦画,239384659
6,影院看了两遍，我又来了。喜欢,10,睡觉怎么会够,31224292
6,下个三年我还要在家里看诚哥的新电影，てへぺりんこ,10,夏日的英仙座,106423119
6,怎么说呢？肯定是我的问题，感觉新海诚的作品有点套路，要么是男找女，要么是女找男，不是说不好，就是有点套路。,6,我永远喜欢塞尔达,20867844
5,诚心之作,10,ISANI-THU,1354645937
5,不如我老公的一根，看完我的大姨妈都要来了。,4,亿城之命,402751905
5,满分，必须满分,10,绪山まひろ-,527090271
5,还是不错的,10,白前辈的小咸鱼,373140180
6,好剧,10,这点代码再优化优化,34562540
4,对不起，个人认为本篇较差(￣～￣)。看着帅哥跟着跑，因为好奇拔要石，招呼不打去旅游，白吃白喝十余年，无感恩心怨姨妈，单手走个6. 爱情线莫名其妙.     灾难线很感人。我想活着——是受灾之人的呐喊。,6,洛兰浅,3461574209571235
6,很喜欢,10,blanca_shy,357518029
6,期待太高所以有点失望，好像少看了两集似得，男女主的感情铺垫不够有点强行煽情了，如果是不认识的导演我会惊喜，前两部太好了，除了剧情一般其他都是顶级享受，就像有一个沾鞋底都好吃的蘸料却真的在吃鞋底,8,神迹叹服,12092923
6,比想象中的好看很多 女主做主线很棒,10,Dr_Dean,157646048
6,意料之中的惊艳，却又带出以往不曾深度补充的升华,10,白风散,358758238
6,动画优秀是无可比拟，但是很多剧情还是没交代清楚，比如大臣相关的很多东西还是很莫名奇妙。,6,在下谷嗄,259093658
5,hao,10,灬lecture,40006610
5,很好看的电影，值得一看,10,幼呦鹿鸣,353497362
5,这不满分？,10,Iamb_bb,405587723
6,我觉得不错,10,壹零_,50407188
4,电影院看的，有点记不清楚了，当时看完有些懵逼感觉怪怪的，剧情真的一般，像只看了一半一样，还可能是我之前期望高了。10分满分我评价是7。,8,最爱小薰了,1134343755
5,铃芽对她童年的救赎，同时遇到了喜欢的人，一个只有小姨受伤的世界，或许姨妈也是对这个世界有所恐惧才选择了这样的结果。其实好多人都在为童年去救赎。大臣不一样，想Rua！,10,大禹治睡不着,493284006
5,太棒了,10,超大的爱,504094143
4,看了6次,10,Blastomycesthun,505619440
5,莫名其妙,4,冂i_,413276921
6,2个小时对于这个故事脚本来讲还是短了点，诚哥想要承载的感情有点多，受限于时间只做到了基本的自洽，却少了很多必要的过渡与铺垫，显得男女主之间的感情反而有些突兀。如果有3个小时左右的导演剪辑版也许能好些？,8,大贫民001,952279
